BPS_ID#;KECAMATAN NAME;2010_male;2010_female;2010_total;2015_male;2015_female;2015_total;2015_adult;poverty_rupiah;poverty_people;poverty_percent;electricty_percent
3208021;Nusaherang;8679;8832;17511;8843;8987;17830;13235;276154;1997;11,2;100
3208181;Pancalang;10668;10804;21472;10870;10994;21864;16229;276154;2783;12,73;99,97
3208190;Pasawahan;10533;10471;21004;10733;10654;21387;15876;276154;1192;5,57;100
3208040;Selajambe;6339;6702;13041;6459;6819;13278;9856;276154;1654;12,46;100
3208121;Sindangagung;17289;16771;34060;17616;17064;34680;25743;276154;5647;16,28;100
3208050;Subang;7859;8198;16057;8008;8342;16351;12137;276154;1728;10,57;100
3210050;Argapura;16568;16892;33460;11878;17817;29700;22110;379354;5113;17,22;99,89
3210041;Banjaran;11919;11984;23903;8488;12546;21037;15661;379354;3116;14,81;99,63
3210020;Bantarujeg;21240;21394;42634;15139;22403;37547;27952;379354;8040;21,41;99,97
3210080;Cigasong;17228;16709;33937;12059;17184;29247;21773;379354;4325;14,79;100
3210030;Cikijing;30627;28950;59577;211729;29414;241020;179429;379354;10282;4,27;100
3210031;Cingambul;17959;17760;35719;12686;18449;31139;23182;379354;8592;27,59;99,5
3210150;Dawuan;21959;22532;44491;1585;23826;25426;18929;379354;5158;20,29;100
3210190;Jatitujuh;25612;25252;50864;18061;26199;44266;32954;379354;3961;8,95;99,68
3210140;Jatiwangi;41313;41211;82524;29306;42961;72277;53807;379354;10618;14,69;99,73
3210170;Kadipaten;21814;21532;43346;15395;22351;37751;28104;379354;5554;14,71;100
3210151;Kasokandel;22776;23082;45858;16287;24248;40540;30180;379354;6838;16,87;100
3210180;Kertajati;21446;20817;42263;15009;2140;17140;12760;379354;3564;20,79;99,68
3210010;Lemahsugih;28507;28531;57038;20258;29782;50047;37258;379354;12693;25,36;99,95
3210120;Leuwimunding;27041;28695;55736;19777;30837;50622;37686;379354;8071;15,94;99,69
3210200;Ligung;28275;28053;56328;20000;29150;49156;36595;379354;5466;11,12;99,85
3210060;Maja;24268;24128;48396;17188;25144;42338;31519;379354;6949;16,41;99,92
3210070;Majalengka;33969;34902;68871;24455;36951;61415;45720;379354;6803;11,08;99,98
3210021;Malausma;20099;20837;40936;14530;22140;36676;27303;379354;12186;33,23;100
3210130;Palasah;22329;23332;45661;16207;24880;41093;30592;379354;6235;15,17;99,98
3210160;Panyingkiran;14676;14900;29576;10501;15656;26161;19476;379354;3728;14,25;100
3210100;Rajagaluh;20663;20714;41377;14692;21665;36362;27070;379354;4511;12,41;99,95
3210091;Sindang;7185;7224;14409;5116;7538;12656;9422;379354;3054;24,13;99,66
3210110;Sindangwangi;15105;15185;30290;10756;15919;26678;19861;379354;5155;19,32;100
3210090;Sukahaji;19802;19777;39579;14056;20611;34672;25812;379354;4475;12,91;99,96
3210210;Sumberjaya;28706;27949;56655;20124;28782;48912;36413;379354;7064;14,44;100
3210040;Talaga;21806;21239;43045;15294;21876;37175;27675;379354;5949;16;99,99
3207030;Cigugur;10472;10443;20915;10572;10357;20931;15020;303646;3941;18,83;99,83
3207020;Cijulang;12880;13398;26278;12827;13386;26211;18809;303646;1846;7,04;99,95
3207010;Cimerak;21970;21530;43500;22320;22460;44781;32135;303646;4286;9,57;99,68
3207080;Kalipucang;17807;17625;35432;17878;17992;35870;25741;303646;2996;8,35;99,48
3207040;Langkaplancar;23502;23254;46756;23961;23308;47274;33925;303646;10565;22,35;99,77
3207091;Mangunjaya;14210;14567;28777;15606;15537;31144;22350;303646;3712;11,92;100
3207090;Padaherang;30382;30984;61366;32509;32649;65160;46759;303646;6868;10,54;99,86
3207070;Pangandaran;26186;25977;52163;25528;25496;51026;36617;303646;2874;5,63;84,82
3207050;Parigi;20555;21412;41967;20186;21131;41314;29647;303646;3180;7,7;100
3207060;Sidamulih;13205;13489;26694;13071;13374;26443;18976;303646;1701;6,43;90,62
3214101;Babakancikao;24036;23440;47476;7119;6856;13975;10174;296477;1274;9,12;99,98
3214070;Bojong;23371;21386;44757;56448;54353;110801;80661;296477;10101;9,12;99,88
3214112;Bungursari;25784;25514;51298;6611;6366;12977;9447;296477;1183;9,12;99,89
3214110;Campaka;19989;20918;40907;12669;12199;24867;18103;296477;2267;9,12;100
3214111;Cibatu;13708;13281;26989;5823;5606;11430;8321;296477;1042;9,12;98,15
3214060;Darangdan;30699;29006;59705;44009;42375;86383;62886;296477;7875;9,12;95,44
3214010;Jatiluhur;31360;30571;61931;24148;23251;47399;34506;296477;4321;9,12;100
3214081;Kiarapedes;12260;11334;23594;10193;9815;20008;14565;296477;1824;9,12;99,94
3214020;Maniis;16055;15150;31205;55107;53061;108168;78745;296477;9861;9,12;99,89
3214090;Pasawahan;20726;19792;40518;10450;10063;20513;14933;296477;1870;9,12;100
3214040;Plered;36819;34280;71099;62215;59906;122121;88902;296477;11133;9,12;100
3214091;Pondok Salam;13554;12775;26329;16771;16148;32919;23965;296477;3001;9,12;99,97
3214100;Purwakarta;83770;81677;165447;13669;13161;26830;19532;296477;2446;9,12;100
3214011;Sukasari;7424;7031;14455;18381;17698;36078;26265;296477;3289;9,12;91,94
3214050;Sukatani;33378;30352;63730;58918;56731;115649;84191;296477;10543;9,12;98,05
3214030;Tegal Waru;22937;21223;44160;34212;32942;67154;48887;296477;6122;9,12;99,94
3214888;Waduk Jatiluhur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3214080;Wanayasa;20212;18709;38921;32357;31156;63512;46236;296477;5790;9,12;99,99
3213170;Binong;22142;20795;42937;26519;22656;49173;37137;295174;4138;8,42;100
3213220;Blanakan;31151;29761;60912;3826;32788;36634;27667;295174;11134;30,39;95,87
3213180;Ciasem;51499;50425;101924;6230;57030;63295;47802;295174;13686;21,62;88,13
3213021;Ciater;13779;13648;27427;17237;15732;32969;24899;295174;2983;9,05;100
3213060;Cibogo;20221;19956;40177;26783;2466;29233;22077;295174;4322;14,78;100
3213050;Cijambe;19383;19044;38427;2306;21303;23622;17840;295174;3053;12,92;85,11
3213130;Cikaum;22701;23337;46038;27738;26309;54047;40817;295174;6565;12,15;93,07
3213090;Cipeundeuy;22246;22348;44594;28020;26410;54430;41106;295174;4204;7,72;99,61
3213150;Cipunagara;29985;29357;59342;36055;32511;68564;51781;295174;6959;10,15;87,9
3213030;Cisalak;19300;19018;38318;23946;21818;45763;34562;295174;11240;24,56;97,7
3213160;Compreng;22611;21212;43823;27365;22979;50341;38019;295174;4623;9,18;100
3213081;Dawuan;18892;19006;37898;22881;21826;44707;33764;295174;3803;8,51;90,62
3213020;Jalancagak;20840;20831;41671;26857;25176;52033;39296;295174;4932;9,48;100
3213080;Kalijati;29467;30210;59677;36581;35546;72127;54472;295174;4962;6,88;98,68
3213031;Kasomalang;20015;19465;39480;2511;22653;25179;19015;295174;6076;24,13;100
3213210;Legonkulon;11422;10348;21770;13672;11213;24884;18793;295174;2372;9,53;99,81
3213100;Pabuaran;29997;29822;59819;35586;33404;68990;52103;295174;8596;12,46;98,28
3213140;Pagaden;29504;29330;58834;36044;33354;69397;52410;295174;8555;12,33;94,8
3213141;Pagaden Barat;16768;17137;33905;19586;18635;38220;28865;295174;2402;6,28;92,55
3213190;Pamanukan;28568;26560;55128;34860;2977;37815;28559;295174;14161;37,45;99,85
3213110;Patokbeusi;38872;38126;76998;47151;43288;90437;68300;295174;9225;10,2;100
3213120;Purwadadi;27871;29707;57578;34804;35493;70298;53090;295174;5940;8,45;100
3213201;Pusakajaya;23074;21594;44668;27824;23505;51326;38763;295174;5624;10,96;92,33
3213200;Pusakanagara;19755;18498;38253;23998;20094;44090;33298;295174;4940;11,2;93,7
3213010;Sagalaherang;14325;14406;28731;17219;16229;33448;25261;295174;2350;7,03;100
3213011;Serangpanjang;12166;11917;24083;14861;13625;28486;21513;295174;3204;11,25;99,8
3213070;Subang;61061;59285;120346;76583;69370;145949;110224;295174;13705;9,39;99,86
3213191;Sukasari;20129;19438;39567;24304;2158;26447;19973;295174;2626;9,93;100
3213171;Tambakdahan;20837;19591;40428;24657;21597;46252;34930;295174;1497;3,24;97,31
3213040;Tanjungsiang;21344;21060;42404;26231;23659;49889;37677;295174;9295;18,63;100
3202121;Bantargadung;18138;17096;35234;21116;20107;41226;29321;260068;6350;15,4;99,62
3202261;Bojong Genteng;17940;16960;34900;16968;16043;33014;23480;260068;3043;9,22;99
3202212;Caringin;22254;21004;43258;21968;20866;42836;30467;260068;4926;11,5;84,6
3202221;Ciambar;19140;17631;36771;17812;16605;34421;24482;260068;6360;18,48;98,9
3202210;Cibadak;54886;52737;107623;54363;53399;107758;76641;260068;7617;7,07;98,77
3202031;Cibitung;12726;12340;25066;13408;13130;26537;18874;260068;2135;8,05;94,92
3202211;Cicantayan;27079;25637;52716;27021;25676;52700;37482;260068;3487;6,62;98,38
3202230;Cicurug;61945;61143;123088;59836;58125;117960;83897;260068;5186;4,4;99,53
3202081;Cidadap;9423;9240;18663;9965;9753;19717;14024;260068;1523;7,72;85,89
3202240;Cidahu;30648;29919;60567;30833;29777;60611;43109;260068;6014;9,92;100
3202070;Cidolog;8864;8654;17518;9937;9844;19779;14068;260068;311;1,57;77,06
3202010;Ciemas;24717;23364;48081;24379;23175;47557;33824;260068;4488;9,44;87,11
3202291;Cikakak;19205;18195;37400;20847;19830;40679;28932;260068;6694;16,46;97,81
3202140;Cikembar;40214;39089;79303;53259;52457;105710;75185;260068;2681;2,54;99,24
3202280;Cikidang;28509;27354;55863;31403;29767;61174;43509;260068;11066;18,09;95,43
3202041;Cimanggu;11251;10853;22104;11120;10804;21924;15593;260068;5278;24,07;96,67
3202020;Ciracap;24435;23060;47495;25288;24631;49919;35504;260068;2833;5,68;99,13
3202172;Cireunghas;16058;15301;31359;15529;15337;30864;21952;260068;3497;11,33;99,9
3202200;Cisaat;58662;55267;113929;56604;55639;112238;79828;260068;4630;4,13;99,81
3202290;Cisolok;31783;30293;62076;39067;37258;76329;54288;260068;10583;13,86;99,92
3202082;Curug Kembar;14727;13736;28463;18437;18002;36438;25916;260068;1260;3,46;96,91
3202160;Geger Bitung;18798;17713;36511;18421;17850;36271;25797;260068;3838;10,58;100
3202201;Gunungguruh;24660;23439;48099;24496;23834;48330;34374;260068;2257;4,67;99,9
3202040;Jampang Kulon;20740;20656;41396;21337;21250;42584;30287;260068;3040;7,14;95,15
3202130;Jampang Tengah;31970;31042;63012;32562;31587;64149;45625;260068;6451;10,06;99,11
3202300;Kabandungan;18813;18223;37036;18196;17879;36074;25657;260068;7865;21,8;97,26
3202190;Kadudampit;26110;24209;50319;24553;23645;48199;34281;260068;6733;13,97;99,94
3202270;Kalapa Nunggal;22594;21993;44587;21980;21397;43377;30852;260068;6347;14,63;93,63
3202050;Kali Bunder;13755;13420;27175;14068;13078;27149;19310;260068;5157;19;90,78
3202171;Kebonpedes;13796;13301;27097;14352;14138;28488;20262;260068;1792;6,29;100
3202100;Lengkong;14907;14315;29222;16007;15480;31488;22395;260068;2074;6,59;99,25
3202220;Nagrak;39500;38272;77772;39326;38482;77806;55339;260068;6527;8,39;100
3202150;Nyalindung;23754;22413;46167;22550;21638;44189;31429;260068;3999;9,05;95,32
3202090;Pabuaran;20227;19363;39590;19406;18309;37718;26826;260068;5335;14,14;100
3202250;Parakan Salak;19918;19491;39409;19901;19421;39322;27967;260068;4290;10,91;100
3202260;Parung Kuda;33344;35880;69224;32422;31869;64288;45724;260068;4881;7,59;100
3202110;Pelabuhan Ratu;49247;47428;96675;53800;51955;105757;75218;260068;10242;9,68;99,32
3202131;Purabaya;20122;19364;39486;20441;19566;40009;28456;260068;4185;10,46;99,99
3202080;Sagaranten;24099;23210;47309;26153;25615;51766;36818;260068;1525;2,95;95,09
3202111;Simpenan;24513;23768;48281;29255;28328;57583;40955;260068;5292;9,19;94,09
3202180;Sukabumi;23601;22650;46251;23022;22713;45732;32526;260068;1193;2,61;100
3202173;Sukalarang;21428;20349;41777;24835;24347;49180;34979;260068;5409;11;100
3202170;Sukaraja;39446;37569;77015;39553;39002;78551;55869;260068;8330;10,6;99,98
3202030;Surade;36614;35469;72083;37211;36862;74068;52680;260068;2906;3,92;97,81
3202060;Tegal Buleud;17110;16333;33443;16319;15677;31997;22757;260068;2155;6,74;82,04
3202021;Waluran;13494;12457;25951;13687;13249;26937;19158;260068;3339;12,4;95,29
3202120;Warung Kiara;28178;26867;55045;31424;30212;61638;43839;260068;2735;4,44;98,79
3211180;Buahdua;15648;16273;31921;15958;16516;32474;24403;281649;3641;11,21;100
3211090;Cibugel;10427;10360;20787;10658;10649;21307;16011;281649;5244;24,61;98,56
3211160;Cimalaka;28456;28009;56465;29739;29102;58841;44216;281649;2803;4,76;99,99
3211020;Cimanggung;40272;40100;80372;42052;40842;82894;62290;281649;16775;20,24;100
3211161;Cisarua;9514;9514;19028;9686;9624;19310;14510;281649;1998;10,35;100
3211071;Cisitu;13018;13167;26185;13370;13505;26875;20195;281649;2137;7,95;99,99
3211140;Conggeang;14201;14654;28855;14312;14747;29059;21836;281649;1498;5,16;99,36
3211080;Darmaraja;18314;18714;37028;18532;19060;37593;28249;281649;4022;10,7;100
3211061;Ganeas;11880;11518;23398;12363;11934;24298;18258;281649;2410;9,92;99,97
3211111;Jatigede;11491;12210;23701;11584;12408;23992;18029;281649;2351;9,8;99,97
3211010;Jatinangor;53788;53907;107695;56886;55638;112524;84555;281649;5554;4,94;100
3211101;Jatinunggal;20490;20708;41198;21144;21432;42577;31994;281649;10764;25,28;99,88
3211032;Pamulihan;27458;26848;54306;27791;30667;58461;43930;281649;10428;17,84;99,86
3211150;Paseh;17886;17962;35848;18336;18311;36648;27539;281649;2058;5,62;91,93
3211040;Rancakalong;18733;18759;37492;19479;19331;38810;29163;281649;5056;13,03;100
3211070;Situraja;17803;18107;35910;19081;19357;38438;28884;281649;2763;7,19;99,99
3211031;Sukasari;15795;15310;31105;17037;16172;33208;24954;281649;5923;17,84;99,98
3211050;Sumedang Selatan;37410;36471;73881;39060;37772;76832;57734;281649;7111;9,26;99,99
3211060;Sumedang Utara;44475;43686;88161;45176;50147;95327;71633;281649;5412;5,68;100
3211181;Surian;5452;5397;10849;5509;5445;10954;8232;281649;1253;11,44;91,63
3211170;Tanjungkerta;16740;16696;33436;17346;17211;34558;25968;281649;1833;5,3;100
3211171;Tanjungmedar;12218;11934;24152;12626;12204;24830;18658;281649;3129;12,6;99,9
3211030;Tanjungsari;38619;37656;76275;40813;39023;79835;59991;281649;8427;10,56;100
3211120;Tomo;11557;12005;23562;11227;11709;22936;17235;281649;1614;7,04;100
3211130;Ujung Jaya;14353;14680;29033;14609;14947;29556;22210;281649;3058;10,35;98,67
3211100;Wado;21799;21160;42959;22404;21750;44154;33179;281649;11764;26,64;99,94
3206070;Bantarkalong;17258;16987;34245;18602;17657;36259;26183;255540;3816;10,52;100
3206071;Bojongasih;9440;9738;19178;10175;10122;20298;14658;255540;2217;10,92;99,94
3206080;Bojonggambir;19007;19334;38341;20488;20096;40584;29307;255540;8952;22,06;99,59
3206260;Ciawi;28696;28897;57593;30932;30036;60968;44027;255540;6271;10,29;99,94
3206060;Cibalong;15198;15285;30483;16382;15888;32269;23303;255540;2386;7,39;99,97
3206200;Cigalontang;33996;33672;67668;36644;34998;71642;51735;255540;12692;17,72;100
3206030;Cikalong;30253;30928;61181;32609;32147;64757;46763;255540;3574;5,52;99,92
3206050;Cikatomas;23874;23855;47729;25734;24796;50529;36488;255540;4882;9,66;96,89
3206150;Cineam;16318;16970;33288;17589;17639;35229;25440;255540;2353;6,68;100
3206010;Cipatujah;31580;31278;62858;34040;32510;66550;48058;255540;7347;11,04;97,9
3206230;Cisayong;26266;26462;52728;28312;27505;55817;40307;255540;4504;8,07;99,99
3206072;Culamega;11347;11566;22913;12230;12022;24253;17514;255540;3794;15,64;100
3206161;Gunungtanjung;13767;13800;27567;14840;14344;29183;21074;255540;5082;17,41;99,51
3206250;Jamanis;16071;16180;32251;17322;16818;34141;24654;255540;3722;10,9;99,99
3206141;Jatiwaras;23705;24122;47827;25551;25073;50624;36557;255540;7290;14,4;100
3206261;Kadipaten;16685;16076;32761;17984;16710;34694;25054;255540;6439;18,56;99,8
3206151;Karangjaya;6077;6297;12374;6551;6545;13095;9457;255540;717;5,48;96,81
3206020;Karangnunggal;40026;40909;80935;43144;42522;85665;61861;255540;8241;9,62;99,7
3206210;Leuwisari;18287;18205;36492;19712;18923;38635;27899;255540;2995;7,75;100
3206192;Mangunreja;18318;18440;36758;19745;19167;38911;28099;255540;5465;14,04;100
3206160;Manonjaya;30447;29807;60254;32819;30982;63800;46072;255540;5852;9,17;96,93
3206212;Padakembang;17532;18049;35581;18897;18760;37658;27194;255540;3706;9,84;100
3206270;Pagerageung;25709;25514;51223;27711;26520;54231;39162;255540;6487;11,96;99,99
3206040;Pancatengah;22271;22347;44618;2400;23228;25643;18518;255540;6104;23,8;98,46
3206061;Parungponteng;16563;16909;33472;17852;17576;35429;25584;255540;2990;8,44;99,99
3206111;Puspahiang;16225;16450;32675;17489;17099;34587;24976;255540;4142;11,98;96,44
3206240;Rajapolah;22322;22157;44479;24061;23030;47091;34006;255540;3722;7,9;100
3206110;Salawu;28750;28773;57523;30988;29907;60896;43975;255540;9564;15,71;99,24
3206140;Salopa;24255;24080;48335;26144;25029;51173;36953;255540;8269;16,16;98,24
3206211;Sariwangi;14836;15473;30309;15993;16083;32077;23163;255540;3340;10,41;98,97
3206190;Singaparna;32738;32844;65582;35289;34138;69426;50135;255540;3048;4,39;100
3206090;Sodonghilir;30821;31759;62580;33222;33011;66233;47829;255540;10346;15,62;99,53
3206231;Sukahening;14696;14677;29373;15841;15256;31096;22456;255540;3422;11;99,43
3206130;Sukaraja;24578;24214;48792;26492;25168;51660;37305;255540;7253;14,04;99,37
3206191;Sukarame;19427;19530;38957;20941;20300;41239;29780;255540;3634;8,81;99,98
3206221;Sukaratu;21898;21977;43875;23603;22844;46447;33540;255540;4168;8,97;99,97
3206271;Sukaresik;16389;16795;33184;17665;17457;35123;25363;255540;4375;12,46;99,13
3206120;Tanjungjaya;21008;21328;42336;22644;22169;44813;32361;255540;8230;18,37;99,91
3206100;Taraju;18362;18995;37357;1980;19744;21735;15695;255540;6731;30,97;97,88
3288888;Waduk Cirata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3304090;Banjarmangu;20161;19638;39799;21290;20824;42114;31462;236399;7985;18,96;99,93
3304060;Banjarnegara;31688;31274;62962;33495;33198;66693;49823;236399;4747;7,12;100
3304160;Batur;18488;17900;36388;19346;18809;38156;28504;236399;6772;17,75;100
3304050;Bawang;26668;26653;53321;27486;27586;55071;41141;236399;5663;10,28;99,35
3304180;Kalibening;19940;19784;39724;20740;20664;41405;30932;236399;11752;28,38;99,61
3304130;Karangkobar;14126;13577;27703;14969;14448;29417;21976;236399;7783;26,46;97,27
3304080;Madukara;20282;19792;40074;21461;21030;42491;31743;236399;5169;12,16;99,99
3304030;Mandiraja;31604;32075;63679;32131;32747;64878;48468;236399;9907;15,27;97,99
3304061;Pagedongan;16945;16887;33832;17412;17425;34837;26025;236399;7231;20,76;100
3304140;Pagentan;17252;16776;34028;17988;17567;35555;26562;236399;8677;24,4;99,99
3304181;Pandanarum;9943;9898;19841;10099;10095;20194;15086;236399;5095;25,23;100
3304150;Pejawaran;20118;19453;39571;20924;20318;41243;30811;236399;13318;32,29;99,87
3304120;Punggelan;35881;35777;71658;36907;36954;73861;55178;236399;16345;22,13;97,89
3304040;Purwanegara;33169;33825;66994;33601;34410;68011;50808;236399;9132;13,43;98,59
3304020;Purworejo Klampok;19829;20235;40064;20354;20858;41212;30787;236399;4025;9,77;99,88
3304110;Rakit;22853;23145;45998;23353;23750;47102;35188;236399;6055;12,86;99,98
3304070;Sigaluh;14355;13752;28107;15320;14738;30059;22455;236399;3177;10,57;100
3304010;Susukan;25910;26250;52160;26557;27017;53574;40023;236399;9753;18,2;98,07
3304100;Wanadadi;14205;14433;28638;14414;14706;29120;21754;236399;3861;13,26;99,95
3304170;Wanayasa;22735;21637;44372;23658;22611;46270;34566;236399;18911;40,87;99,78
3302140;Ajibarang;45303;44596;89899;47346;46788;94134;70661;320585;18514;19,67;99,98
3302110;Banyumas;22777;22840;45617;23168;23323;46491;34898;320585;7861;16,91;99,79
3302200;Baturraden;23497;23655;47152;25262;25531;50792;38127;320585;8174;16,09;100
3302170;Cilongok;54949;53903;108852;58316;57430;115747;86884;320585;31049;26,82;99,7
