desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,bank_name,bank_id,access_point_type,2_g,3_g,4_g
6472030005,6472030,6472,64,-0.5147906,117.1290745,CIMB Niaga,22,ATM,1,1,1
6404040012,6404040,6404,64,0.5059344,117.5350836,CIMB Niaga,22,ATM,1,1,1
6471010009,6471010,6471,64,-1.274544,116.869131,CIMB Niaga,22,ATM,1,1,1
6472010004,6472010,6472,64,-0.5735052,117.20643,CIMB Niaga,22,ATM,1,1,1
6471010009,6471010,6471,64,-1.274544,116.869131,CIMB Niaga,22,ATM,1,1,1
6471040001,6471040,6471,64,-1.2719972,116.83782,CIMB Niaga,22,ATM,1,1,1
6474020006,6474020,6474,64,0.1831292,117.47578,CIMB Niaga,22,ATM,1,1,1
6472040003,6472040,6472,64,-0.520338,117.116764,CIMB Niaga,22,ATM,1,1,1
6472021002,6472021,6472,64,-0.4999076,117.1478998,CIMB Niaga,22,ATM,1,1,1
6471010008,6471010,6471,64,-1.243374,116.861507,CIMB Niaga,22,ATM,1,1,1
6474010005,6474010,6474,64,0.1274514,117.483767,CIMB Niaga,22,ATM,1,1,1
6472050007,6472050,6472,64,-0.48215,117.133223,CIMB Niaga,22,ATM,1,1,1
6471010012,6471010,6471,64,-1.2290344,116.8959595,CIMB Niaga,22,ATM,1,1,1
6471020002,6471020,6471,64,-1.2146141,116.9713393,CIMB Niaga,22,ATM,1,1,1
6472021001,6472021,6472,64,-0.5008689,117.1439106,Bank DBS,46,Kantor Cabang,1,1,1
6471010009,6471010,6471,64,-1.2732897,116.8610108,ANZ,61,Kantor Cabang,1,1,1
6471010009,6471010,6471,64,-1.2690709,116.876484,Bank Artha Graha Internasional,37,Kantor Cabang,1,1,1
6472021001,6472021,6472,64,-0.5007569,117.1434386,Bank DBS,46,ATM,1,1,1
6405060005,6405060,6405,64,2.1564072,117.4975143,Bank Artha Graha Internasional,37,Kantor Cabang Pembantu,1,1,1
6471010009,6471010,6471,64,-1.2690709,116.876484,Bank Artha Graha Internasional,37,ATM,1,1,1
6472050004,6472050,6472,64,-0.484948,117.148456,Bank Artha Graha Internasional,37,Kantor Cabang,1,1,1
6405060005,6405060,6405,64,2.1603009,117.5001931,Bank Artha Graha Internasional,37,ATM,1,1,1
6471010008,6471010,6471,64,-1.2509482,116.8679994,OCBC NISP,28,Kantor Cabang,1,1,1
6472050004,6472050,6472,64,-0.484948,117.148456,Bank Artha Graha Internasional,37,ATM,1,1,1
6471010006,6471010,6471,64,-1.2402487,116.8756936,OCBC NISP,28,ATM,1,1,1
6472040003,6472040,6472,64,-0.5257971,117.1157297,OCBC NISP,28,ATM,1,1,1
6472021005,6472021,6472,64,-0.5035538,117.1552135,OCBC NISP,28,ATM,1,1,1
6471011001,6471011,6471,64,-1.2667493,116.8144598,OCBC NISP,28,ATM,1,1,1
6471010008,6471010,6471,64,-1.243374,116.861507,OCBC NISP,28,ATM,1,1,1
6471010009,6471010,6471,64,-1.2737764,116.8594644,OCBC NISP,28,ATM,1,1,1
6472050004,6472050,6472,64,-0.4823622,117.1486867,OCBC NISP,28,ATM,1,1,1
6472050006,6472050,6472,64,-0.4752461,117.14679,OCBC NISP,28,ATM,1,1,1
